"X1","X2","X3","mid_lon","mid_lat","mid_dist"
32,110,145,-93.8419418333333,45.1481959333333,0.0388084368999658
126,187,218,-93.3103881333333,44.9625470333333,0.0388083864877518
105,196,204,-94.5220897333333,45.1762737,0.0388083845724218
126,196,198,-93.2993599666667,44.9463842333333,0.0388047494923654
14,22,46,-93.7383999,44.6467871,0.0388028385665375
38,142,160,-92.8726907666667,44.5001722333333,0.0387962784342589
56,85,93,-93.7987174333333,45.0733066333333,0.0387961449615246
112,184,185,-93.4201266333333,45.0899713666667,0.0387610103732171
61,73,101,-93.1544994666667,44.8725814666667,0.0387455509283177
153,208,227,-93.0018664666667,45.795166,0.0387400788593386
125,196,198,-93.2974528,44.9191082666667,0.0387371433080525
24,137,176,-93.3522081,44.7812735333333,0.0387364017334739
112,164,231,-93.4519492,45.1445376666667,0.0387283224366923
107,113,130,-94.8725386333333,45.9246131666667,0.0387248582452628
24,67,197,-93.3649738333333,44.8170611,0.0387129411553084
65,117,156,-93.4873098,44.8992123666667,0.0386936596965324
38,71,160,-92.9127531,44.4479654666667,0.0386574377624917
19,85,174,-93.2062226,45.1504448666667,0.0386474992588303
126,127,179,-93.3124493666667,44.9773087666667,0.0386362602599283
100,113,137,-93.2854974333333,44.7336895333333,0.0386321823838415
43,107,126,-94.0637592,45.4506246333333,0.0386063239410396
78,125,161,-94.1759050333333,44.7346572333333,0.0385959195940705
64,68,72,-93.4366412333333,44.8167928666667,0.038581786185261
66,81,164,-93.3394343,44.9163379,0.0385722610025616
139,145,148,-94.3257934666667,46.5161183666667,0.0385583890623774
122,127,190,-93.2943921,44.9314098666667,0.0385527146918029
6,189,193,-94.0909670333333,45.2890928,0.038546713742687
5,129,143,-95.3563659,45.8397301333333,0.0385319072437943
101,103,135,-93.1329656666667,45.1193028,0.0385079401381263
65,201,212,-93.490864,44.8225874666667,0.0385039321886458
19,68,206,-93.2121687333333,45.1560453666667,0.0385024137712907
110,138,217,-93.9987149666667,44.1942440666667,0.0385022222710451
9,120,142,-93.2016957333333,44.7002096333333,0.0384792182367548
45,96,116,-94.1683340666667,45.1093063666667,0.0384734170994615
8,24,158,-93.4348732,45.1933621666667,0.0384685074361107
65,92,209,-93.5141347,44.8854162333333,0.0384576320255764
112,178,232,-93.4703686666667,45.0705289333333,0.0384561210617088
188,200,220,-93.0592614,44.9199953666667,0.0384445647590323
68,91,119,-93.5425293,45.3294076,0.0384403814633822
157,171,195,-93.4446157333333,44.9917277333333,0.0384248441822371
66,126,164,-93.3046516,44.9133878666667,0.0384242676961788
18,46,75,-93.7088283666667,45.3551133,0.0384095093213348
14,45,147,-93.7327879666667,44.5938957,0.0384051507061027
104,120,230,-93.1086192666667,45.1457695333333,0.0384028077219101
30,171,220,-93.3289296333333,45.0698513666667,0.038375270846669
40,176,184,-93.3984835666667,45.1202137666667,0.0383708742389171
61,100,176,-93.1978847666667,44.8409397666667,0.0383510300997571
61,100,185,-93.1979501666667,44.8279709,0.0383447267043045
45,67,201,-94.1614375333333,45.0578339,0.0383314243121381
81,188,218,-93.3493856666667,44.9592026666667,0.0383256551123725
112,128,177,-93.4767565333333,45.1378108,0.03832411201704
38,80,205,-92.9255196666667,44.4518974,0.0382985438778644
92,120,127,-93.3480638333333,44.9308555,0.0382945970770145
2,10,118,-94.5702109333333,45.6655485666667,0.0382926970432823
38,162,169,-92.8918199,44.4522101333333,0.0382859882663962
61,80,86,-93.1305808666667,44.8585862666667,0.0382772243644476
61,125,200,-93.1565648666667,44.8723431333333,0.0382627755425446
38,168,189,-92.8714466333333,44.4790270666667,0.0382526763857324
61,140,147,-93.1308762333333,44.8096062666667,0.0382421188140772
86,160,163,-92.8897001333333,44.7272565,0.0382298270452295
159,191,221,-93.4690012666667,44.7012105666667,0.038214986743715
46,128,193,-94.3853789,45.4931421,0.0382140438965827
48,141,231,-93.2820641333333,45.2130797,0.038210798368712
50,86,228,-92.9227000333333,44.8312389,0.0382031580370687
92,101,196,-93.3526407333333,44.9517810333333,0.0381925215254601
97,137,219,-93.6734367666667,44.1351007666667,0.0381921314942772
33,80,142,-93.2685375,44.7469414666667,0.0381881496367367
33,197,200,-93.2381058666667,44.8165484333333,0.0381828136977259
7,20,68,-93.3881674333333,45.2414934333333,0.03818037989515
50,77,160,-92.9227111666667,44.8345190666667,0.0381770973119558
19,81,230,-93.2054795,45.1487308666667,0.0381689022071363
56,99,132,-93.7672076333333,45.0056083666667,0.0381676081796551
19,20,101,-93.2118411333333,45.1553419,0.0381587170068779
22,169,219,-93.0856136666667,43.8723471666667,0.0381519293453952
20,158,228,-93.2563790333333,45.2316036666667,0.0381451190946201
50,86,190,-92.9987339,44.828599,0.0381347866343841
62,159,188,-93.2314053666667,44.817521,0.0381209452511878
62,100,175,-93.2002852333333,44.8256412,0.0381199467541345
61,68,232,-93.1334383666667,44.8070433666667,0.0381054633319051
30,54,112,-93.3934019666667,45.0855146,0.0381002718415685
81,187,218,-93.3451708333333,44.9654970666667,0.0380915248935514
5,152,222,-95.3410592333333,45.8592708,0.0380878839227263
24,33,195,-93.3042135,44.7799127,0.038054197302398
14,35,133,-93.7255725,44.6131165333333,0.0380259334770566
11,129,150,-96.4232045666667,46.6971050333333,0.0380221779089421
68,103,181,-93.5806976666667,45.3427757,0.0380145867647455
20,85,174,-93.2054333333333,45.1755094666667,0.0379984806238988
2,74,190,-94.6062182333333,45.6080760666667,0.0379886559285228
20,85,177,-93.2141042333333,45.1684081666667,0.0379809037307707
62,100,176,-93.2135499333333,44.8255706,0.0379805960564188
65,100,218,-93.4620408,44.8301798333333,0.0379659476802212
78,161,189,-94.1557407333333,44.7313421333333,0.0379650061137799
38,64,166,-92.9322518666667,44.4564723333333,0.0379441739404389
31,151,202,-93.3361522666667,45.1331167,0.0379417646447394
38,157,167,-92.9406611666667,44.5072984,0.0379368309098324
100,201,225,-93.3009048666667,44.6596525666667,0.037935108771061
43,77,193,-94.0904504,45.4152994,0.0379241720270917
52,69,108,-94.0024576,46.4653898333333,0.037918787626253
47,77,136,-93.2446356,45.0777512333333,0.0378944492876123
48,220,231,-93.3138016,45.1772744333333,0.0378801092300474
80,81,91,-93.3935689,44.9718984,0.0378624013567478
113,220,228,-93.0069440333333,44.9350080333333,0.0378559226461222
61,62,175,-93.1578575333333,44.8720217333333,0.0378434683235051
28,132,148,-94.1818298666667,46.3837762666667,0.0378407003225253
109,113,141,-92.9843186,45.0120223666667,0.0378382218494898
45,157,223,-94.2301547333333,45.0731058333333,0.0378212776576351
6,134,217,-94.0888922666667,45.2297295,0.0378194536197244
32,64,182,-93.8336402,45.1956622,0.037781532334464
81,92,126,-93.3461013,44.9645841666667,0.0377604673578235
67,127,164,-93.3705036666667,44.8962921666667,0.0377478712060465
92,149,212,-93.3874643333333,44.8959376,0.0377335456562306
31,77,80,-93.3174869,45.0748600333333,0.037714752204254
49,58,70,-93.3195044333333,45.199575,0.037712705452161
30,56,103,-93.3944916,45.0980104,0.0377046318228881
2,119,204,-94.5789163666667,45.6646973666667,0.0376887607577968
119,151,188,-93.6670586666667,45.7717588,0.0376714944817728
36,44,191,-93.2103797333333,45.5304142333333,0.0376691308892945
7,68,103,-93.3220829333333,45.2286970333333,0.0376670240489238
38,136,205,-92.8721941666667,44.4783603333333,0.0376569481495629
50,124,160,-92.9292999,44.8125125,0.0376557333775369
2,98,130,-94.5390619333333,45.6425859333333,0.0376480390110613
65,132,219,-93.5015972,44.8269422666667,0.0376404797289842
68,119,127,-93.5495292,45.3352402666667,0.0376257061859448
18,81,194,-93.7634302666667,45.3034050333333,0.037608248459673
6,117,196,-94.1436321333333,45.235112,0.0375906839173956
182,203,209,-94.2216283,45.5908978,0.0375690219261803
93,102,114,-94.3352529666667,44.908368,0.037564543306398
48,104,171,-93.3117672,45.1867234333333,0.0375581229921669
185,189,220,-93.1447678333333,44.9170378333333,0.0375564626696763
2,12,165,-94.5412275666667,45.6465818333333,0.0375526589251934
13,17,89,-94.2619986333333,46.3588960666667,0.0375516780114531
100,142,165,-93.2640830333333,44.7245067666667,0.0375290652235841
62,73,165,-93.2267276666667,44.8201132666667,0.0375089623578776
67,167,178,-93.3660088333333,44.8981609,0.0375069056011621
31,200,231,-93.3107045,45.1477993,0.0375050013535524
61,71,75,-93.1441359333333,44.8003292,0.0374956427081113
122,196,198,-93.2933921666667,44.9326026,0.0374833356852653
8,121,158,-93.3959091666667,45.2393705333333,0.0374745056007248
14,169,222,-93.7709780333333,44.580418,0.0374607699191367
18,122,178,-93.7614626,45.3638805333333,0.0374536084934147
18,135,194,-93.7032366333333,45.3272694,0.0374521296553538
30,68,175,-93.3452930666667,45.1318293333333,0.0374516474311748
30,112,177,-93.3285731666667,45.0716538666667,0.0374292047270358
20,30,230,-93.1975677666667,45.2110367,0.0374278385136054
18,19,181,-93.7034143666667,45.3396435,0.0374223026875462
7,140,218,-93.3208579333333,45.2208032,0.0374201017989186
4,70,207,-95.3318184666667,45.8880949,0.0374086102835208
101,103,123,-93.1510254666667,45.1049395333333,0.03739015706349
8,49,171,-93.4347330333333,45.2007915666667,0.037380505824767
91,126,196,-93.4008838666667,44.8940877333333,0.0373774914045773
101,145,232,-93.1591705333333,45.1760028,0.03737697596419
40,85,218,-93.4132999666667,45.1280189,0.0373747999490047
75,140,188,-93.0097652666667,45.2469616333333,0.0373671253055663
68,182,186,-93.6023796,45.2829066666667,0.0373533683966781
43,47,193,-94.0836451,45.3929764666667,0.0373468219840337
64,173,218,-93.3904283666667,44.8395681333333,0.0373323307932944
8,124,231,-93.4232146666667,45.2288568,0.0373270824642157
62,102,217,-93.1849615333334,44.7581072666667,0.0373200424121576
38,62,232,-92.9278562666667,44.5186173333333,0.0373100482666928
107,130,186,-94.8859021,45.9317569666667,0.0373088927137306
43,67,107,-94.0898557,45.4131870666667,0.0372980323981613
48,140,209,-93.3126036666667,45.1823493333333,0.0372948290681542
21,77,124,-93.2717851333333,45.0916949,0.0372804549852544
73,142,189,-93.1714477,44.6595286333333,0.0372557977306143
75,140,228,-92.9761274666667,45.2362565333333,0.0372437751375907
64,106,202,-93.3891292,44.8436861333333,0.0372398206252118
8,158,164,-93.4310427,45.2178133666667,0.0372334125880344
1,90,214,-93.7370674,46.5491945,0.0372332620280624
64,67,127,-93.4070717666667,44.8861938666667,0.0372257753956255
68,85,128,-93.5364440333333,45.2972387666667,0.0372254663602155
53,160,172,-94.1427018333333,46.6968747666667,0.0372167130086164
38,124,170,-92.8870443666667,44.5165028,0.0372134298211683
38,54,166,-92.9132228,44.5234032,0.0372087086634319
17,70,129,-95.6077310333333,45.2813501333333,0.0372001048088774
31,128,206,-93.3115869333333,45.147349,0.0371912604384516
22,35,183,-93.0552982,43.8272788,0.0371851253537002
73,142,190,-93.1632969,44.6709999,0.0371799861132238
137,191,195,-93.6208484666667,44.5397399333333,0.0371669637870939
46,119,222,-94.3687473666667,45.4459656,0.0371643231483698
18,135,180,-93.7084097666667,45.3138425,0.0371636012346971
49,151,202,-93.3533643333333,45.1628328666667,0.0371618288933103
61,73,120,-93.1704918,44.7985790333333,0.0371438299178253
32,182,197,-93.8306191333333,45.1702482,0.0371340570529286
81,123,218,-93.4146528666667,44.9774286,0.0371297991498601
33,112,142,-93.2938614666667,44.7799187666667,0.0371094682821369
93,138,182,-94.3510979,44.9253621,0.0370808285259397
56,105,141,-93.7685030666667,45.0644832666667,0.0370714686050496
6,40,149,-94.0773837,45.2644583333333,0.0370590244070381
68,181,198,-93.6083999666667,45.3156002333333,0.03705608807492
101,136,198,-93.1679573333333,45.1022456,0.0370496328026905
20,52,166,-93.2209073333333,45.2357822,0.0370423357609534
113,186,200,-93.0174482333333,44.9475652333333,0.0370371195280472
109,206,221,-92.9453901333333,45.0501842,0.0370292292686134
6,48,201,-94.1097077333333,45.2213147,0.0370285233618796
64,112,159,-93.4371886666667,44.8885585333333,0.0370263977843105
67,81,159,-93.3871468666667,44.8513038333333,0.0370100013614617
56,105,176,-93.8221675,45.0556011333333,0.037003374350103
73,142,173,-93.1463331333333,44.6083402666667,0.0369979646817954
101,140,162,-93.1481101,45.1716691666667,0.0369948841045343
30,126,171,-93.3934310666667,45.0908267,0.0369927582383483
36,90,157,-93.2026161333333,45.5354546666667,0.0369905820564226
72,219,228,-93.3323875333333,44.322156,0.0369817653178977
7,139,170,-93.3701491333333,45.2528649,0.0369795415151553
68,175,181,-93.6043522333333,45.2864688,0.0369749947782793
65,143,176,-93.5185261,44.8756480333333,0.0369728725327203
132,144,208,-93.3211801,45.8911699,0.0369528091936102
92,171,173,-93.3560536,44.9548648333333,0.0369078559382951
196,212,223,-93.532189,44.7567026666667,0.0369030699269217
123,177,179,-93.2149011,45.0134641666667,0.0368984937358461
68,157,158,-93.5361559666667,45.3006251666667,0.0368984809982149
121,122,126,-93.2465734666667,44.9528192666667,0.0368968488975129
61,173,220,-93.1242532,44.8257441333333,0.0368630295260947
54,126,171,-93.3971348666667,45.0768864333333,0.0368625198399615
61,164,200,-93.1722970333333,44.8690375333333,0.0368600804419732
43,150,212,-94.0613031,45.4494842,0.0368578737592106
30,54,165,-93.3534576333333,45.0595063333333,0.0368474606344273
181,210,229,-94.0987659666667,45.5708531666667,0.0368409480367235
181,211,229,-94.0987659666667,45.5708531666667,0.0368409480367235
126,164,165,-93.3082583666667,44.9624825,0.0368331732531233
49,200,231,-93.3279165666667,45.1775154666667,0.0368081705549952
106,118,232,-94.3895016666667,45.9903468333333,0.036787912050231
68,182,206,-93.5364810333333,45.2992935,0.0367815138279712
24,26,162,-93.3013868666667,44.8370983333333,0.0367789591310781
97,110,217,-93.7427150666667,44.1239391333333,0.0367747545090698
85,158,228,-93.2569167,45.2617528666667,0.0367600179485508
101,106,212,-93.1891102333333,45.1677441666667,0.0367525168922131
33,48,71,-93.2741026333333,44.7508425333333,0.0367446437827671
65,159,218,-93.5099401,44.8338528333333,0.0367423137966931
101,134,225,-93.1626871666667,45.1758300666667,0.0367331430063084
14,93,142,-93.7674245333333,44.6536090666667,0.0367294356870456
78,161,175,-94.1219730333333,44.7679516,0.036722675557624
142,143,166,-93.1855647666667,44.4175799333333,0.0367209692453186
119,151,187,-93.6628438333333,45.7780532,0.0367058135589948
104,198,230,-93.0768149666667,45.200384,0.0366876570256388
54,162,171,-93.4018426666667,45.0403688,0.0366814404138858
2,74,198,-94.5846490666667,45.6623457,0.0366795066276036
161,223,224,-95.0857269666667,44.5076006,0.0366717786637309
6,49,201,-94.1367899,45.2294602,0.0366712895580472
112,125,184,-93.4607285333333,45.0697164666667,0.0366346153886195
107,129,187,-94.8919326333333,45.9378955,0.0366252583045017
24,91,195,-93.3595933,44.8268692333333,0.036625132345425
112,119,142,-93.4188336333333,45.1049565666667,0.0366137952605108
64,67,91,-93.4000718666667,44.8803612,0.0366031541797299
9,149,226,-93.1908468333333,44.7136625,0.0365887961256447
14,168,201,-93.7334593,44.6381245333333,0.0365750440852881
19,36,62,-93.2224756666667,45.1597815,0.0365733226628143
48,56,102,-93.3027766,45.2001893333333,0.0365402369815939
31,171,220,-93.3118462333333,45.074667,0.0365205471144396
112,128,186,-93.4274365666667,45.1294023,0.0365112268334231
18,101,182,-93.7050278,45.3425987,0.0364977497395456
112,123,171,-93.4189476,45.1065336,0.0364903085030688
68,152,225,-93.6080311,45.3147918333333,0.0364892242158965
92,126,196,-93.3886202,44.8972432333333,0.0364852329404781
112,174,184,-93.4205000333333,45.116484,0.0364824204667308
6,154,219,-94.0815804,45.2411729,0.0364815675766521
101,140,159,-93.1958201666667,45.1183528666667,0.0364794785811084
62,73,124,-93.2105891666667,44.8244260333333,0.0364530864288944
43,179,193,-94.0744612666667,45.3845387666667,0.0364517051349411
7,121,158,-93.3828405333333,45.2446895333333,0.036436407880104
38,42,171,-92.8839098333333,44.5128816333333,0.0364351320762733
38,49,202,-92.8852369,44.4587966666667,0.0364350195998383
33,62,163,-93.2470376333333,44.8183803,0.0364272749898724
189,195,220,-93.2056324333333,44.8474822666667,0.0364249454654651
33,62,197,-93.2933305333333,44.7829326666667,0.0364247473293358
85,139,156,-93.2294914666667,45.3274055666667,0.0364232779385526
13,15,184,-94.2606398666667,46.3537609333333,0.0364181822790797
81,157,189,-93.3470504,44.9656532,0.0363928834951324
49,128,206,-93.328799,45.1770651666667,0.0363892415423593
2,74,141,-94.5402016,45.6420258,0.0363792968218197
18,179,182,-93.7228744666667,45.3010583666667,0.0363738679696325
188,220,228,-93.0304739,44.9323952666667,0.0363650680627773
38,122,167,-92.874204,44.4758478333333,0.0363475173617132
14,169,201,-93.7270533,44.6172341666667,0.0363359403692463
106,134,181,-94.3776489666667,45.9607703666667,0.0363339643695133
112,184,190,-93.4324134333333,45.0778726333333,0.0363205615988861
18,112,181,-93.7765622333333,45.3330334333333,0.0363170373278005
38,47,205,-92.8813667666667,44.4628628333333,0.0363038774058025
41,137,171,-93.5787860333333,44.8567531333333,0.0362906999385757
43,176,193,-94.0500196,45.3774891,0.0362781191173142
18,123,180,-93.7264695666667,45.2994792333333,0.0362561666722023
46,149,180,-94.4394360333333,45.4631202333333,0.0362392074623387
64,100,157,-93.3892508333333,44.8591074333333,0.0362018494648496
49,186,231,-93.3226004666667,45.2103770333333,0.036197510625549
176,177,179,-93.1796777666667,45.0069608333333,0.0361625755040452
65,80,196,-93.4566562666667,44.8833634666667,0.0361583895309605
40,119,142,-93.3972559666667,45.1222301,0.0361561513553022
22,166,219,-93.0803603333333,43.8807716,0.0361529631126922
64,68,71,-93.4290585333333,44.8176826666667,0.0361284394282705
85,100,132,-93.2709255333333,45.2858893666667,0.0361191689188652
78,142,223,-94.1233832666667,44.7768814666667,0.036119088590456
184,194,220,-93.636939,45.2382694,0.03611792426871
80,81,127,-93.4005688,44.9777310666667,0.0361137798764098
18,121,178,-93.7461218666667,45.3686377666667,0.0361028665664138
100,194,202,-93.2829242666667,44.6593285,0.0360555630685226
177,179,190,-93.1920299666667,44.9818932333333,0.0360554847446141
112,127,171,-93.4830311,45.0827684666667,0.0360523457863462
38,127,169,-92.9438444666667,44.4774137666667,0.0360186171160593
64,65,125,-93.3926366666667,44.8693288,0.0360154818774521
9,81,142,-93.2564655666667,44.7226243,0.0360138903529187
21,47,77,-93.2583911,45.0913785333333,0.0360041294579934
64,121,209,-93.4354495333333,44.8880438,0.0359992511931062
50,173,206,-92.9736505666667,44.8666903333333,0.0359871221245222
78,144,162,-94.1497441,44.8040520333333,0.0359842464255463
67,80,197,-93.3825222666667,44.8825636,0.0359683981359721
175,176,200,-93.0979675333333,44.9587117,0.0359553375012356
24,66,159,-93.3608999666667,44.7991027333333,0.0359473253847358
86,160,177,-92.8551562333333,44.770293,0.035940029279919
91,189,209,-93.4340259666667,44.8900103333333,0.0358951481984506
187,188,200,-93.0469296666667,44.9414903,0.0358728201313288
119,141,151,-93.6434381,45.7923635333333,0.0358667829069567
54,184,190,-93.4032495666667,45.0606766,0.035865023467628
122,135,197,-93.2898431,44.9225642,0.0358644059386164
103,177,230,-93.0703582666667,45.1704393,0.0358568345654639
93,192,231,-94.3613578333333,44.8583745333333,0.0358467161759083
9,33,62,-93.2286604666667,44.7681258666667,0.0358353819007947
48,140,218,-93.29346,45.2066287,0.0358295517483801
72,86,219,-93.2980799333333,44.2582535333333,0.0358219163167686
9,71,136,-93.2436236333333,44.7044001666667,0.0358199451435888
14,144,160,-93.7686093333333,44.6525322666667,0.0358127864900543
2,36,133,-94.5694006,45.5918229333333,0.0358119925928189
61,72,75,-93.1517186333333,44.7994394,0.0358068381608524
18,49,180,-93.7616096,45.3617511666667,0.0358067647623683
24,26,33,-93.2910317333333,44.8095127666667,0.0357989368665653
9,43,168,-93.2574155,44.7377975666667,0.0357932380705853
14,167,222,-93.7640377333333,44.5813197,0.0357881802866233
22,170,219,-93.0811008666667,43.8783706666667,0.035766791080436
61,62,120,-93.1937095666667,44.8465387,0.0357659863481227
113,188,206,-92.9563999666667,44.9870570666667,0.0357611619862336
85,113,158,-93.2670246333333,45.2750707333333,0.0357555848461338
121,125,136,-93.2325125333333,44.9762576,0.0357467135975899
101,134,226,-93.1450132666667,45.1682331,0.0357408339043351
93,96,145,-94.3365831,44.8797126333333,0.035723174306903
46,75,133,-94.4322039666667,45.4383282333333,0.0357223947570707
18,48,194,-93.7293543,45.3670325666667,0.0357171009112532
67,80,159,-93.3875681,44.8588235333333,0.0357120650337837
64,162,218,-93.4423222,44.8848299333333,0.0357106906149592
18,40,180,-93.7727709333333,45.3477486666667,0.0357066241754768
101,102,196,-93.1709167,45.1038901333333,0.0357011791608917
101,124,230,-93.1517823666667,45.1720130666667,0.0356901764262301
64,65,195,-93.4128993666667,44.8200281333333,0.0356824986698797
36,52,160,-93.2435072666667,45.5353255666667,0.0356821091539702
9,75,217,-93.2371645333333,44.7006716666667,0.0356577686350279
24,73,91,-93.2957760333333,44.7929906333333,0.0356513998407654
38,120,168,-92.8735309666667,44.4901535,0.0356378670848371
185,197,206,-93.1300294666667,44.9228789666667,0.0356270561741419
68,184,231,-93.6054765,45.3195866666667,0.0356176373586823
158,169,214,-93.5461641666667,45.5579382,0.0356149124838025
14,62,227,-93.7784471,44.6493760666667,0.0356140668109403
80,81,112,-93.4043643333333,45.0324921,0.0356122945796998
30,68,176,-93.3585577666667,45.1317587333333,0.0356015585745766
12,199,215,-95.7394522666667,46.2589513,0.0355945074733194
18,179,194,-93.7105147666667,45.3134524666667,0.0355899726560622
46,137,213,-94.3749036666667,45.4807738666667,0.0355875313137255
38,162,170,-92.8873071,44.4582336333333,0.0355662139341664
52,168,216,-93.9319352,46.4858098666667,0.0355318612215531
45,119,199,-94.1852821333333,45.0450208666667,0.0355176390961642
8,122,158,-93.4112499,45.2346133,0.0355136255186632
169,202,232,-92.5118359333333,43.9918511666667,0.0355108487160676
62,86,218,-93.2244136,44.8191495,0.0355079872324535
112,176,184,-93.4200612333333,45.1029402333333,0.0355014779105382
124,171,186,-93.2874311666667,45.0763687333333,0.0354896870849659
43,117,136,-94.0277645333333,45.388293,0.0354860973041329
175,186,198,-93.0834344666667,45.0207753,0.0354744832013245
24,73,218,-93.3594150666667,44.7965394333333,0.03547297012434
135,178,212,-93.1781312,45.0856973666667,0.0354621790304939
49,68,175,-93.3454217333333,45.1663611333333,0.035452877561472
6,117,164,-94.0801555333333,45.2689213333333,0.0354298375628453
45,136,222,-94.1611442,45.0953879666667,0.0354284563785995
196,197,209,-93.5310386,44.8072633,0.0354238830521129
40,177,184,-93.4075932666667,45.1266562333333,0.0354187831370429
14,20,99,-93.7390741,44.6428536666667,0.03541698318775
144,192,201,-95.0237287,44.7484923333333,0.0354050077551785
38,67,169,-92.9132086,44.4512902,0.0354017025262943
174,177,179,-93.1801165666667,45.0205046,0.0353894041959941
100,142,164,-93.2573244666667,44.6764864333333,0.0353765596519275
39,59,63,-94.5731432333333,47.3687958666667,0.0353537902050076
33,65,173,-93.2913173666667,44.791402,0.0353469450713618
136,178,212,-93.1854205666667,45.0958156333333,0.0353356527697215
61,73,190,-93.1602566666667,44.7989238666667,0.0353224885192512
121,136,163,-93.2354988333333,44.9728873333333,0.0353024850615632
46,149,194,-94.4342629,45.4765471333333,0.0353024604960963
2,12,54,-94.5520080333333,45.6553940666667,0.0353004720153825
46,133,230,-94.4386691,45.4593392333333,0.0352846324154817
7,186,231,-93.3229162333333,45.2164060333333,0.0352784347414357
2,74,221,-94.5538082333333,45.656657,0.035273995775333
8,36,218,-93.4118844,45.2340551666667,0.0352570029431631
92,188,218,-93.3520717666667,44.9422614666667,0.0352519764329968
86,160,175,-92.8327818333333,44.7639211333333,0.0352469205708124
18,20,180,-93.7204114666667,45.3621498,0.0352438927120365
61,73,124,-93.194924,44.8397952,0.0352412240617373
20,86,158,-93.2220714333333,45.1677012,0.0352361850529344
14,138,185,-93.7948123333333,44.6329861333333,0.0352098220604432
40,184,221,-93.3584257666667,45.1437271,0.0352042497398833
30,174,184,-93.3876323666667,45.1132282333333,0.0351958289039385
121,165,185,-93.2306157666667,44.9770186,0.0351920808332114
8,9,119,-93.4170499,45.2310923,0.0351862306716711
64,67,197,-93.3977114333333,44.831414,0.0351829389477579
30,158,173,-93.3565186,45.1313737,0.0351759828117188
104,122,230,-93.1226386,45.1514525333333,0.0351636146115248
77,91,104,-93.2667282333333,45.0717471666667,0.0351592157417632
65,164,218,-93.4713472333333,44.8931052,0.0351578918463208
38,163,169,-92.8881912333333,44.4580815333333,0.0351571641244262
78,149,217,-94.1309712333333,44.7476266333333,0.0351086330772392
128,147,151,-93.7855993666667,45.3260308666667,0.0351077990735507
104,185,230,-93.0860973333333,45.1582131,0.0350860963267689
9,20,72,-93.2559186666667,44.7416994,0.0350785267081122
30,49,157,-93.3897883,45.1082085666667,0.0350776833678935
103,109,230,-93.0066789333333,45.1827782,0.0350743254025577
112,121,128,-93.4889127666667,45.1163961333333,0.0350662321035745
9,80,142,-93.2568868,44.730144,0.0350414933429013
112,162,231,-93.442832,45.1386016,0.0349836259025517
121,174,190,-93.1801833333333,44.9669726666667,0.0349833735709649
101,123,230,-93.1399861666667,45.1627126666667,0.034973487593533
64,91,195,-93.3923309,44.8412221333333,0.0349575465952771
126,127,135,-93.3051712333333,44.9911257,0.0349470254272845
9,62,73,-93.1888460666667,44.7217738333333,0.0349364913295433
6,67,193,-94.139135,45.2822463,0.0349265189346151
38,54,170,-92.9139633333333,44.5210022666667,0.0349226261358278
8,134,156,-93.4031329666667,45.2363531,0.0349076458763897
104,134,225,-93.1439562666667,45.1908027,0.0348766629204273
38,124,167,-92.8846168666667,44.511381,0.0348634823185787
20,75,157,-93.2239317666667,45.1675033666667,0.034860923131484
64,141,143,-93.4449538333333,44.8821909666667,0.0348605260929213
80,117,212,-93.4130965333333,45.0161636333333,0.0348518265770287
24,137,141,-93.2985436666667,44.7901556666667,0.0348472813484733
103,198,230,-93.0520316,45.1931988666667,0.0348406770089943
128,162,178,-93.7925166666667,45.3283623666667,0.0348389383337353
14,199,206,-93.7740989,44.6502526,0.0348376841705883
65,162,218,-93.4622300333333,44.8871691333333,0.0348282860610219
18,165,182,-93.7615908333333,45.3054996666667,0.0348253740215276
101,104,198,-93.1313685333333,45.1348233666667,0.0348239114114962
24,26,159,-93.3490969333333,44.7837820333333,0.0348097667865683
38,91,168,-92.9432505666667,44.4924714666667,0.0348029743610957
112,120,128,-93.4902341666667,45.1059559,0.0348006682506905
112,143,230,-93.4607945,45.0715863666667,0.0347955027697662
12,172,229,-95.6952123,46.2554942333333,0.0347943906258521
64,101,137,-93.3915407,44.8442164333333,0.034774359698357
86,125,160,-92.8867138333333,44.7306267666667,0.0347692060513673
18,80,181,-93.7512382666667,45.3000561333333,0.0347451679154942
61,163,200,-93.1595511666667,44.8689728666667,0.0347314645622975
71,86,219,-93.2904972333333,44.2591433333333,0.0347269666379354
50,157,160,-92.9853442,44.8084299,0.0347241023182699
61,173,174,-93.1466189666667,44.8662110333333,0.0347001394059519
31,112,177,-93.3114897666667,45.0764695,0.0346836409353818
142,143,168,-93.1972241,44.4300458666667,0.0346446700630627
20,80,230,-93.2051114666667,45.1813151666667,0.0346405978555391
41,196,218,-93.5742608333333,44.8490210333333,0.0346390373900508
40,123,171,-93.3973699333333,45.1238071333333,0.0346282064171979
103,200,230,-93.0263544,45.1291692333333,0.0346258891126379
48,187,231,-93.3014698666667,45.1987693666667,0.0346169797818686
41,50,78,-93.5741994666667,44.8106751,0.0346134301503542
126,218,221,-93.3045890333333,44.9914885666667,0.0345910927155986
18,126,194,-93.7286475666667,45.300455,0.0345651539689102
8,36,209,-93.4310280666667,45.2097758,0.0345619524673891
32,46,64,-93.8984594666667,45.1636271666667,0.0345614094840729
112,128,189,-93.4881498333333,45.0948294666667,0.0345599443120137
